Unnamed: 0,Player,Span,Mat,Inns,Balls,Runs,Wkts,BBI,Ave,Econ,SR,4,5,Unnamed: 13
33,RJ Webb (NZ),1983-1983,3,3.0,161.0,105.0,4.0,2/28,26.25,3.91,40.2,0.0,0.0,0.0
42,RJ van Vuuren (NAM),2003-2003,5,5.0,300.0,298.0,8.0,5/43,37.25,5.96,37.5,0.0,1.0,0.0
27,RJW Topley (ENG),2015-2016,10,10.0,463.0,410.0,16.0,4/50,25.62,5.31,28.9,1.0,0.0,0.0
33,RK Chauhan (INDIA),1993-1997,35,34.0,1634.0,1216.0,29.0,3/29,41.93,4.46,56.3,0.0,0.0,0.0
28,RK Illingworth (ENG),1991-1996,25,25.0,1501.0,1059.0,30.0,3/33,35.3,4.23,50.0,0.0,0.0,0.0
27,RK Kleinveldt (SA),2013-2013,10,10.0,513.0,448.0,12.0,4/22,37.33,5.23,42.7,1.0,0.0,0.0
46,RK Paudel (NEPAL),2018-2019,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
1,RK Sethi (EAf),1975-1975,3,3.0,120.0,100.0,1.0,1/51,100.0,5.0,120.0,0.0,0.0,0.0
12,RK Whelan (IRE),2007-2007,2,2.0,90.0,99.0,2.0,1/43,49.5,6.6,45.0,0.0,0.0,0.0
1,RL Bhudia (KENYA),2008-2009,5,5.0,180.0,151.0,3.0,2/42,50.33,5.03,60.0,0.0,0.0,0.0
2,RL Chase (WI),2017-2019,25,18.0,641.0,511.0,11.0,3/30,46.45,4.78,58.2,0.0,0.0,0.0
13,RL Dias (SL),1979-1987,58,6.0,56.0,70.0,3.0,3/25,23.33,7.5,18.6,0.0,0.0,0.0
31,RL Hayes (NZ),1995-1995,1,1.0,42.0,31.0,0.0,-,0.0,4.42,0.0,0.0,0.0,0.0
11,RL Johnson (ENG),2003-2003,10,9.0,402.0,239.0,11.0,3/22,21.72,3.56,36.5,0.0,0.0,0.0
22,RL Powell (WI),1999-2005,109,25.0,473.0,491.0,11.0,2/5,44.63,6.22,43.0,0.0,0.0,0.0
3,RL Sanghvi (INDIA),1998-1998,10,10.0,498.0,399.0,10.0,3/29,39.9,4.8,49.8,0.0,0.0,0.0
18,RM Ellison (ENG),1984-1986,14,14.0,696.0,510.0,12.0,3/42,42.5,4.39,58.0,0.0,0.0,0.0
22,RM Haq (SCOT),2006-2015,54,51.0,2633.0,1975.0,60.0,5/54,32.91,4.5,43.8,2.0,1.0,0.0
32,RM Hogg (AUS),1979-1985,71,67.0,3677.0,2418.0,85.0,4/29,28.44,3.94,43.2,5.0,0.0,0.0
43,RM West (IRE),2008-2009,10,9.0,447.0,279.0,9.0,4/26,31.0,3.74,49.6,1.0,0.0,0.0
1,RMH Binny (INDIA),1980-1987,72,67.0,2957.0,2260.0,77.0,4/29,29.35,4.58,38.4,3.0,0.0,0.0
4,RML Taylor (SCOT),2013-2016,15,15.0,713.0,617.0,20.0,3/39,30.85,5.19,35.6,0.0,0.0,0.0
28,RMS Eranga (SL),2011-2016,19,17.0,716.0,686.0,21.0,3/46,32.66,5.74,34.0,0.0,0.0,0.0
16,RN Lewis (WI),1997-2009,28,25.0,1150.0,983.0,22.0,3/43,44.68,5.12,52.2,0.0,0.0,0.0
45,RN ten Doeschate (NL),2006-2011,33,33.0,1580.0,1327.0,55.0,4/31,24.12,5.03,28.7,3.0,0.0,0.0
11,RO Butcher (ENG),1980-1981,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
29,RO Collinge (NZ),1973-1978,15,15.0,859.0,479.0,18.0,5/23,26.61,3.34,47.7,0.0,1.0,0.0
11,RO Hinds (WI),2001-2004,14,12.0,407.0,350.0,6.0,2/19,58.33,5.15,67.8,0.0,0.0,0.0
24,RO Hurley (WI),2003-2004,9,7.0,378.0,313.0,5.0,1/25,62.6,4.96,75.6,0.0,0.0,0.0
30,RO Hussain (SCOT),2006-2010,8,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
36,RP Alexander (USA),2004-2004,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
36,RP Arnold (SL),1997-2007,180,84.0,2157.0,1739.0,40.0,3/47,43.47,4.83,53.9,0.0,0.0,0.0
8,RP Burl (ZIM),2017-2019,18,10.0,210.0,207.0,7.0,4/32,29.57,5.91,30.0,1.0,0.0,0.0
25,RP Lefebvre (NL),1996-2003,11,11.0,534.0,346.0,9.0,2/38,38.44,3.88,59.3,0.0,0.0,0.0
9,RP Singh (INDIA),1986-1986,2,2.0,82.0,77.0,1.0,1/58,77.0,5.63,82.0,0.0,0.0,0.0
36,RP Singh (INDIA),2005-2011,58,57.0,2565.0,2343.0,69.0,4/35,33.95,5.48,37.1,2.0,0.0,0.0
11,RP Snell (SA),1991-1996,42,42.0,2095.0,1574.0,44.0,5/40,35.77,4.5,47.6,2.0,1.0,0.0
3,RP de Groen (NZ),1993-1994,12,12.0,549.0,478.0,8.0,2/34,59.75,5.22,68.6,0.0,0.0,0.0
9,RPAH Wickramaratne (SL),1993-1993,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
33,RR Beaton (WI),2017-2017,2,2.0,102.0,102.0,1.0,1/60,102.0,6.0,102.0,0.0,0.0,0.0
19,RR David (CAN),2008-2010,4,4.0,96.0,74.0,2.0,2/30,37.0,4.62,48.0,0.0,0.0,0.0
3,RR Emrit (WI),2007-2007,2,2.0,84.0,99.0,0.0,-,0.0,7.07,0.0,0.0,0.0,0.0
32,RR Hendricks (SA),2018-2019,18,3.0,42.0,47.0,1.0,1/13,47.0,6.71,42.0,0.0,0.0,0.0
42,RR Kulkarni (INDIA),1983-1987,10,10.0,444.0,345.0,10.0,3/42,34.5,4.66,44.4,0.0,0.0,0.0
32,RR Pant (INDIA),2018-2019,15,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
23,RR Patel (KENYA),2008-2014,39,7.0,168.0,135.0,2.0,1/14,67.5,4.82,84.0,0.0,0.0,0.0
38,RR Powar (INDIA),2004-2007,31,29.0,1536.0,1191.0,34.0,3/24,35.02,4.65,45.1,0.0,0.0,0.0
26,RR Ramdass (WI),2005-2005,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
44,RR Rossouw (SA),2014-2016,36,3.0,45.0,44.0,1.0,1/17,44.0,5.86,45.0,0.0,0.0,0.0
25,RR Sarwan (WI),2000-2013,181,25.0,581.0,586.0,16.0,3/31,36.62,6.05,36.3,0.0,0.0,0.0
37,RR Singh (INDIA),1989-2001,136,117.0,3734.0,2985.0,69.0,5/22,43.26,4.79,54.1,0.0,2.0,0.0
44,RR Watson (SCOT),2006-2010,35,17.0,570.0,528.0,12.0,3/18,44.0,5.55,47.5,0.0,0.0,0.0
37,RS Bopara (ENG),2007-2015,120,74.0,1860.0,1523.0,40.0,4/38,38.07,4.91,46.5,1.0,0.0,0.0
16,RS Gabriel (WI),1984-1984,11,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
18,RS Gavaskar (INDIA),2004-2004,11,2.0,72.0,74.0,1.0,1/56,74.0,6.16,72.0,0.0,0.0,0.0
22,RS Ghai (INDIA),1984-1986,6,6.0,275.0,260.0,3.0,1/38,86.66,5.67,91.6,0.0,0.0,0.0
42,RS Haire (IRE),2008-2008,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
36,RS Higgins (ZIM),2006-2006,11,11.0,544.0,380.0,13.0,4/21,29.23,4.19,41.8,1.0,0.0,0.0
17,RS Kalpage (SL),1992-1999,86,81.0,3960.0,2975.0,73.0,4/36,40.75,4.5,54.2,2.0,0.0,0.0
18,RS Kaluwitharana (SL),1990-2004,189,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
25,RS Madugalle (SL),1979-1988,63,1.0,4.0,1.0,0.0,-,0.0,1.5,0.0,0.0,0.0,0.0
27,RS Mahanama (SL),1986-1999,213,2.0,2.0,7.0,0.0,-,0.0,21.0,0.0,0.0,0.0,0.0
0,RS Morton (WI),2002-2010,56,1.0,6.0,2.0,0.0,-,0.0,2.0,0.0,0.0,0.0,0.0
5,RS Sodhi (INDIA),2000-2002,18,14.0,462.0,365.0,5.0,2/31,73.0,4.74,92.4,0.0,0.0,0.0
2,RSA Jayasekera (SL),1982-1982,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
40,RT Crandon (WI),2009-2009,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
3,RT Hart (NZ),1985-1985,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
14,RT Latham (NZ),1990-1994,33,21.0,450.0,386.0,11.0,5/32,35.09,5.14,40.9,0.0,1.0,0.0
45,RT Lyons (SCOT),2006-2010,25,23.0,1093.0,901.0,20.0,3/21,45.05,4.94,54.6,0.0,0.0,0.0
9,RT Ponting (AUS/ICC),1995-2012,375,5.0,150.0,104.0,3.0,1/12,34.66,4.16,50.0,0.0,0.0,0.0
3,RT Robinson (ENG),1984-1988,26,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
1,RV Uthappa (INDIA),2006-2015,46,1.0,2.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
49,RW Ali (KENYA),1996-1997,9,9.0,338.0,255.0,11.0,3/17,23.18,4.52,30.7,0.0,0.0,0.0
46,RW Anderson (NZ),1976-1978,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
20,RW Chakabva (ZIM),2008-2019,38,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
40,RW Marsh (AUS),1971-1984,92,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
49,RW Price (ZIM),2002-2012,102,99.0,5374.0,3575.0,100.0,4/22,35.75,3.99,53.7,1.0,0.0,0.0
24,RW Sims (ZIM),2002-2003,3,3.0,132.0,127.0,0.0,-,0.0,5.77,0.0,0.0,0.0,0.0
47,RW Staple (USA),2004-2004,2,1.0,60.0,76.0,2.0,2/76,38.0,7.6,30.0,0.0,0.0,0.0
43,RW Taylor (ENG),1973-1984,27,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
3,RW Tolchard (ENG),1979-1979,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
31,RWT Key (ENG),2003-2004,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
38,Raees Ahmadzai (AFG),2009-2010,5,1.0,24.0,16.0,0.0,-,0.0,4.0,0.0,0.0,0.0,0.0
22,Rafiqul Alam (BDESH),1986-1986,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
23,Rafiqul Islam (BDESH),2002-2002,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
41,Rahat Ali (PAK),2012-2016,14,14.0,679.0,658.0,18.0,3/40,36.55,5.81,37.7,0.0,0.0,0.0
23,Rahmat Shah (AFG),2013-2019,73,26.0,524.0,504.0,14.0,5/32,36.0,5.77,37.4,0.0,1.0,0.0
49,Rajin Saleh (BDESH),2003-2006,43,19.0,539.0,459.0,15.0,4/16,30.6,5.1,35.9,1.0,0.0,0.0
42,Rameez Raja (PAK),1985-1997,198,1.0,6.0,10.0,0.0,-,0.0,10.0,0.0,0.0,0.0,0.0
41,Rameez Shahzad (UAE),2016-2018,15,1.0,12.0,16.0,0.0,-,0.0,8.0,0.0,0.0,0.0,0.0
29,Ramveer Rai (UAE),2004-2004,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
32,Randhir Singh (INDIA),1981-1983,2,2.0,72.0,48.0,1.0,1/30,48.0,4.0,72.0,0.0,0.0,0.0
32,Raqibul Hasan (BDESH),2008-2011,55,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
43,Raqibul Hasan (BDESH),1986-1986,2,1.0,1.0,4.0,0.0,-,0.0,24.0,0.0,0.0,0.0,0.0
41,Rashid Khan (AFG),2015-2019,71,67.0,3558.0,2467.0,133.0,7/18,18.54,4.16,26.7,4.0,4.0,0.0
1,Rashid Khan (PAK),1980-1985,29,28.0,1414.0,923.0,20.0,3/47,46.15,3.91,70.7,0.0,0.0,0.0
33,Rashid Latif (PAK),1992-2003,166,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
44,Rashid Zia (USA),2004-2004,2,2.0,59.0,69.0,0.0,-,0.0,7.01,0.0,0.0,0.0,0.0
35,Raza Hasan (PAK),2014-2014,1,1.0,60.0,68.0,1.0,1/68,68.0,6.8,60.0,0.0,0.0,0.0
34,Raza-ur-Rehman (CAN),2013-2014,6,5.0,122.0,128.0,1.0,1/59,128.0,6.29,122.0,0.0,0.0,0.0
49,Rizwan Ahmed (PAK),2008-2008,1,1.0,24.0,26.0,0.0,-,0.0,6.5,0.0,0.0,0.0,0.0
15,Rizwan Cheema (CAN),2008-2013,33,32.0,1330.0,1095.0,32.0,3/25,34.21,4.93,41.5,0.0,0.0,0.0
36,Rizwan Latif (UAE),2004-2004,1,1.0,54.0,69.0,2.0,2/69,34.5,7.66,27.0,0.0,0.0,0.0
1,Rizwan-uz-Zaman (PAK),1981-1987,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
37,Robiul Islam (BDESH),2013-2013,3,3.0,133.0,117.0,2.0,1/21,58.5,5.27,66.5,0.0,0.0,0.0
5,Rohan Mustafa (UAE),2014-2019,34,33.0,1583.0,1245.0,38.0,5/25,32.76,4.71,41.6,1.0,1.0,0.0
39,Rokhan Barakzai (AFG),2015-2015,1,1.0,60.0,45.0,2.0,2/45,22.5,4.5,30.0,0.0,0.0,0.0
1,Rubel Hossain (BDESH),2009-2019,101,99.0,4540.0,4300.0,126.0,6/26,34.12,5.68,36.0,7.0,1.0,0.0
24,Rumman Raees (PAK),2017-2018,9,9.0,463.0,464.0,14.0,3/49,33.14,6.01,33.0,0.0,0.0,0.0
0,S Abid Ali (INDIA),1974-1975,5,5.0,336.0,187.0,7.0,2/22,26.71,3.33,48.0,0.0,0.0,0.0
47,S Abrahams (SA),2000-2000,1,1.0,60.0,40.0,0.0,-,0.0,4.0,0.0,0.0,0.0,0.0
39,S Amarnath (INDIA),1978-1978,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
17,S Badrinath (INDIA),2008-2011,7,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
23,S Baksh (CAN),1979-1979,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
5,S Bau (PNG),2016-2019,21,6.0,180.0,124.0,2.0,2/35,62.0,4.13,90.0,0.0,0.0,0.0
11,S Chanderpaul (WI),1994-2011,268,28.0,740.0,636.0,14.0,3/18,45.42,5.15,52.8,0.0,0.0,0.0
46,S Chattergoon (WI),2006-2009,18,4.0,80.0,48.0,1.0,1/1,48.0,3.6,80.0,0.0,0.0,0.0
29,S Dhaniram (CAN),2006-2010,44,41.0,1769.0,1240.0,41.0,5/32,30.24,4.2,43.1,1.0,1.0,0.0
14,S Dhawan (INDIA),2010-2019,133,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
48,S Dube (INDIA),2019-2019,1,1.0,47.0,68.0,0.0,-,0.0,8.68,0.0,0.0,0.0,0.0
4,S Elworthy (SA),1998-2002,39,37.0,1702.0,1235.0,44.0,3/17,28.06,4.35,38.6,0.0,0.0,0.0
28,S Jeganathan (SL),1983-1988,5,5.0,276.0,208.0,5.0,2/45,41.6,4.52,55.2,0.0,0.0,0.0
11,S Jora (NEPAL),2019-2019,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
44,S Jyoti (CAN),2006-2010,14,4.0,120.0,90.0,1.0,1/26,90.0,4.5,120.0,0.0,0.0,0.0
8,S Kaul (INDIA),2018-2018,3,3.0,162.0,179.0,0.0,-,0.0,6.62,0.0,0.0,0.0,0.0
12,S Keshvani (CAN),2009-2009,5,2.0,48.0,48.0,0.0,-,0.0,6.0,0.0,0.0,0.0,0.0
43,S Lamichhane (NEPAL),2018-2019,6,6.0,319.0,222.0,15.0,4/24,14.8,4.17,21.2,2.0,0.0,0.0
26,S Lee (AUS),1995-2001,45,43.0,1706.0,1245.0,48.0,5/33,25.93,4.37,35.5,1.0,1.0,0.0
18,S Madan Lal (INDIA),1974-1987,67,64.0,3164.0,2137.0,73.0,4/20,29.27,4.05,43.3,2.0,0.0,0.0
22,S Matsikenyeri (ZIM),2002-2015,113,38.0,920.0,778.0,16.0,2/25,48.62,5.07,57.5,0.0,0.0,0.0
8,S Mukuddem (BMUDA),2006-2007,20,20.0,960.0,752.0,23.0,4/40,32.69,4.7,41.7,1.0,0.0,0.0
14,S Prasanna (SL),2011-2019,40,39.0,1945.0,1767.0,32.0,3/32,55.21,5.45,60.7,0.0,0.0,0.0
27,S Ramesh (INDIA),1999-1999,24,3.0,36.0,38.0,1.0,1/23,38.0,6.33,36.0,0.0,0.0,0.0
31,S Ranatunga (SL),1994-1996,13,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
20,S Randiv (SL),2009-2016,31,29.0,1437.0,1214.0,36.0,5/42,33.72,5.06,39.9,0.0,1.0,0.0
24,S Samarawickrama (SL),2017-2019,7,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
34,S Seeraj (CAN),2006-2006,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
18,S Shivnarine (WI),1978-1978,1,1.0,18.0,16.0,0.0,-,0.0,5.33,0.0,0.0,0.0,0.0
12,S Snater (NL),2018-2018,2,2.0,71.0,63.0,1.0,1/41,63.0,5.32,71.0,0.0,0.0,0.0
24,S Somasunder (INDIA),1996-1996,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
12,S Sreesanth (INDIA),2005-2011,53,52.0,2476.0,2508.0,75.0,6/55,33.44,6.07,33.0,2.0,1.0,0.0
38,S Sriram (INDIA),2000-2004,8,8.0,324.0,274.0,9.0,3/43,30.44,5.07,36.0,0.0,0.0,0.0
34,S Sumar (EAf),1975-1975,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
2,S Thuraisingam (CAN),2003-2008,10,10.0,421.0,305.0,13.0,4/35,23.46,4.34,32.3,1.0,0.0,0.0
34,S Tyagi (INDIA),2009-2010,4,4.0,165.0,144.0,3.0,1/15,48.0,5.23,55.0,0.0,0.0,0.0
11,S Venkataraghavan (INDIA),1974-1983,15,14.0,868.0,542.0,5.0,2/34,108.4,3.74,173.6,0.0,0.0,0.0
27,S Vesawkar (NEPAL),2018-2018,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
31,S Viswanath (INDIA),1985-1988,22,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
42,S Walusimbi (EAf),1975-1975,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
35,S Weerakoon (SL),2012-2012,2,1.0,60.0,49.0,1.0,1/49,49.0,4.9,60.0,0.0,0.0,0.0
37,S Wettimuny (SL),1982-1987,35,6.0,57.0,70.0,1.0,1/13,70.0,7.36,57.0,0.0,0.0,0.0
20,SA Abbott (AUS),2014-2014,1,1.0,30.0,25.0,1.0,1/25,25.0,5.0,30.0,0.0,0.0,0.0
27,SA Ankola (INDIA),1989-1997,20,20.0,807.0,615.0,13.0,3/33,47.3,4.57,62.0,0.0,0.0,0.0
30,SA Britton (IRE),2009-2009,1,1.0,36.0,37.0,0.0,-,0.0,6.16,0.0,0.0,0.0,0.0
38,SA Edwards (NL),2018-2019,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
3,SA Jayasinghe (SL),1979-1979,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
24,SA Thomson (NZ),1990-1996,56,51.0,2121.0,1602.0,42.0,3/14,38.14,4.53,50.5,0.0,0.0,0.0
11,SAR Silva (SL),1984-1985,20,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
4,SB Bangar (INDIA),2002-2004,15,14.0,442.0,384.0,7.0,2/39,54.85,5.21,63.1,0.0,0.0,0.0
18,SB Doull (NZ),1992-2000,42,42.0,1745.0,1459.0,36.0,4/25,40.52,5.01,48.4,1.0,0.0,0.0
33,SB Joshi (INDIA),1996-2001,69,67.0,3386.0,2509.0,69.0,5/6,36.36,4.44,49.0,1.0,1.0,0.0
4,SB Lama (HKG),2004-2004,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
38,SB O'Connor (NZ),1997-2000,38,38.0,1487.0,1396.0,46.0,5/39,30.34,5.63,32.3,1.0,2.0,0.0
30,SB Smith (AUS),1983-1985,28,2.0,7.0,5.0,0.0,-,0.0,4.28,0.0,0.0,0.0,0.0
35,SB Styris (NZ),1999-2011,188,161.0,6114.0,4839.0,137.0,6/25,35.32,4.74,44.6,4.0,1.0,0.0
46,SC Ganguly (Asia/INDIA),1992-2007,311,171.0,4561.0,3849.0,100.0,5/16,38.49,5.06,45.6,1.0,2.0,0.0
8,SC Getkate (IRE),2019-2019,3,3.0,162.0,120.0,6.0,2/30,20.0,4.44,27.0,0.0,0.0,0.0
12,SC Joseph (WI),2000-2005,13,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
35,SC Khanna (INDIA),1979-1984,10,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
32,SC Kuggeleijn (NZ),2017-2017,2,2.0,84.0,58.0,5.0,3/41,11.6,4.14,16.8,0.0,0.0,0.0
11,SC Meaker (ENG),2011-2011,2,2.0,114.0,110.0,2.0,1/45,55.0,5.78,57.0,0.0,0.0,0.0
39,SC Williams (WI),1994-1999,57,1.0,24.0,30.0,1.0,1/30,30.0,7.5,24.0,0.0,0.0,0.0
25,SC Williams (ZIM),2005-2019,131,107.0,4080.0,3300.0,71.0,4/43,46.47,4.85,57.4,1.0,0.0,0.0
19,SCG MacGill (AUS),2000-2000,3,3.0,180.0,105.0,6.0,4/19,17.5,3.5,30.0,1.0,0.0,0.0
2,SCJ Broad (ENG),2006-2016,121,121.0,6109.0,5364.0,178.0,5/23,30.13,5.26,34.3,9.0,1.0,0.0
4,SD Anurasiri (SL),1986-1994,45,43.0,2100.0,1464.0,32.0,3/40,45.75,4.18,65.6,0.0,0.0,0.0
13,SD Heazlett (AUS),2017-2017,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
20,SD Hope (WI),2016-2019,72,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
33,SD Jack (SA),1994-1995,2,2.0,108.0,86.0,3.0,2/41,28.66,4.77,36.0,0.0,0.0,0.0
21,SD Outerbridge (BMUDA),2006-2009,23,7.0,120.0,94.0,1.0,1/11,94.0,4.7,120.0,0.0,0.0,0.0
11,SD Parry (ENG),2014-2014,2,2.0,114.0,92.0,4.0,3/32,23.0,4.84,28.5,0.0,0.0,0.0
42,SD Udal (ENG),1994-2005,11,11.0,612.0,400.0,9.0,2/37,44.44,3.92,68.0,0.0,0.0,0.0
24,SE Bond (NZ),2002-2010,82,80.0,4295.0,3070.0,147.0,6/19,20.88,4.28,29.2,7.0,4.0,0.0
6,SE Findlay (WI),2008-2009,9,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
41,SE Marsh (AUS),2008-2019,73,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
34,SF Burger (NAM),2003-2003,2,2.0,66.0,67.0,0.0,-,0.0,6.09,0.0,0.0,0.0,0.0
5,SF Dukanwala (UAE),1996-1996,5,4.0,198.0,153.0,6.0,5/29,25.5,4.63,33.0,0.0,1.0,0.0
5,SF Graf (AUS),1980-1981,11,10.0,522.0,345.0,8.0,2/23,43.12,3.96,65.2,0.0,0.0,0.0
33,SF Mire (ZIM),2014-2019,47,19.0,507.0,515.0,12.0,4/43,42.91,6.09,42.2,1.0,0.0,0.0
16,SFAF Bacchus (WI),1978-1983,29,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
27,SG Borthwick (ENG),2011-2011,2,2.0,54.0,72.0,0.0,-,0.0,8.0,0.0,0.0,0.0,0.0
1,SG Davies (ZIM),1996-1996,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
30,SG Law (AUS),1994-1999,54,25.0,807.0,635.0,12.0,2/22,52.91,4.72,67.2,0.0,0.0,0.0
27,SG Peall (ZIM),1992-1996,21,19.0,900.0,678.0,8.0,3/54,84.75,4.52,112.5,0.0,0.0,0.0
47,SG Whittingham (SCOT),2017-2019,5,5.0,251.0,224.0,8.0,3/58,28.0,5.35,31.3,0.0,0.0,0.0
29,SHA Rance (NZ),2017-2017,2,2.0,105.0,110.0,1.0,1/44,110.0,6.28,105.0,0.0,0.0,0.0
49,SHT Kandamby (SL),2004-2014,39,9.0,174.0,173.0,2.0,2/37,86.5,5.96,87.0,0.0,0.0,0.0
20,SHU Karnain (SL),1984-1990,19,14.0,635.0,505.0,16.0,5/26,31.56,4.77,39.6,0.0,1.0,0.0
30,SI Mahmood (ENG),2004-2009,26,25.0,1197.0,1169.0,30.0,4/50,38.96,5.85,39.9,1.0,0.0,0.0
10,SI de Saram (SL),1999-2001,15,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
14,SJ Baard (NAM),2019-2019,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
40,SJ Benn (WI),2008-2016,47,46.0,2387.0,1913.0,39.0,4/18,49.05,4.8,61.2,3.0,0.0,0.0
6,SJ Cameron (SCOT),2018-2018,2,2.0,109.0,123.0,3.0,2/64,41.0,6.77,36.3,0.0,0.0,0.0
45,SJ Chalmers (SCOT),2009-2009,2,2.0,60.0,49.0,1.0,1/34,49.0,4.9,60.0,0.0,0.0,0.0
36,SJ Cook (SA),1991-1993,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
6,SJ Harmison (ENG),2002-2009,58,57.0,2899.0,2481.0,76.0,5/33,32.64,5.13,38.1,2.0,1.0,0.0
47,SJ Massiah (USA),2004-2004,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
49,SJ Myburgh (NL),2011-2018,13,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
29,SJ Palframan (SA),1996-1996,7,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
43,SJ Rhodes (ENG),1989-1995,9,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
0,SJ Rixon (AUS),1978-1985,6,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
0,SJ Roberts (NZ),1990-1990,2,2.0,42.0,47.0,0.0,-,0.0,6.71,0.0,0.0,0.0,0.0
37,SJ Swanepoel (NAM),2003-2003,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
